study site,impact types,quadrat,trial,burrow size,latitude,longitude,beach width,distance to vegetation,day,month,year
Isle of Palm 2,HI,T3,1,27,32.778406,-79.800705,22.65,11.27,24,July,2016
Isle of Palm 2,HI,T3,1,26,32.778406,-79.800705,22.65,12.31,24,July,2016
Isle of Palm 2,HI,T3,2,30,32.778406,-79.800705,22.65,11.94,24,July,2016
Isle of Palm 2,HI,T3,2,32,32.778406,-79.800705,22.65,12.36,24,July,2016
Isle of Palm 2,HI,T3,2,21,32.778406,-79.800705,22.65,12.17,24,July,2016
Isle of Palm 2,HI,T3,2,20,32.778406,-79.800705,22.65,14.78,24,July,2016
Isle of Palm 2,HI,T3,2,19,32.778406,-79.800705,22.65,13.52,24,July,2016
Isle of Palm 2,HI,T3,3,16,32.778406,-79.800705,22.65,15.78,24,July,2016
Isle of Palm 2,HI,T3,3,18,32.778406,-79.800705,22.65,15.11,24,July,2016
Isle of Palm 2,HI,T3,3,25,32.778406,-79.800705,22.65,12.37,24,July,2016
Isle of Palm 2,HI,T3,3,19,32.778406,-79.800705,22.65,14.71,24,July,2016
Isle of Palm 2,HI,T3,3,28,32.778406,-79.800705,22.65,11.92,24,July,2016
Isle of Palm 2,HI,T3,3,33,32.778406,-79.800705,22.65,12.35,24,July,2016
Isle of Palm 2,HI,T4,1,16,32.778406,-79.800705,22.65,21.73,24,July,2016
Isle of Palm 2,HI,T4,1,24,32.778406,-79.800705,22.65,17.85,24,July,2016
Isle of Palm 2,HI,T4,1,32,32.778406,-79.800705,22.65,18.34,24,July,2016
Isle of Palm 2,HI,T4,1,23,32.778406,-79.800705,22.65,18.21,24,July,2016
Isle of Palm 2,HI,T4,1,20,32.778406,-79.800705,22.65,17.88,24,July,2016
Isle of Palm 2,HI,T4,1,19,32.778406,-79.800705,22.65,20.16,24,July,2016
Isle of Palm 2,HI,T4,1,13,32.778406,-79.800705,22.65,22.41,24,July,2016
Isle of Palm 2,HI,T4,1,19,32.778406,-79.800705,22.65,20.56,24,July,2016
Isle of Palm 2,HI,T4,1,13,32.778406,-79.800705,22.65,21.78,24,July,2016
Isle of Palm 2,HI,T4,1,17,32.778406,-79.800705,22.65,21.31,24,July,2016
Isle of Palm 2,HI,T4,2,25,32.778406,-79.800705,22.65,18.52,24,July,2016
Isle of Palm 2,HI,T4,2,17,32.778406,-79.800705,22.65,19.5,24,July,2016
Isle of Palm 2,HI,T4,2,24,32.778406,-79.800705,22.65,17.84,24,July,2016
Isle of Palm 2,HI,T4,2,26,32.778406,-79.800705,22.65,18.21,24,July,2016
Isle of Palm 2,HI,T4,2,12,32.778406,-79.800705,22.65,22.18,24,July,2016
Isle of Palm 2,HI,T4,2,22,32.778406,-79.800705,22.65,20.27,24,July,2016
Isle of Palm 2,HI,T4,2,13,32.778406,-79.800705,22.65,21.88,24,July,2016
Isle of Palm 2,HI,T4,2,20,32.778406,-79.800705,22.65,20.63,24,July,2016
Isle of Palm 2,HI,T4,2,16,32.778406,-79.800705,22.65,21.54,24,July,2016
Isle of Palm 2,HI,T4,3,13,32.778406,-79.800705,22.65,22.58,24,July,2016
Isle of Palm 2,HI,T4,3,18,32.778406,-79.800705,22.65,19.68,24,July,2016
Isle of Palm 2,HI,T4,3,21,32.778406,-79.800705,22.65,20.47,24,July,2016
Isle of Palm 2,HI,T4,3,25,32.778406,-79.800705,22.65,18.31,24,July,2016
Isle of Palm 2,HI,T4,3,18,32.778406,-79.800705,22.65,22.37,24,July,2016
Isle of Palm 2,HI,T4,3,18,32.778406,-79.800705,22.65,20.45,24,July,2016
Isle of Palm 2,HI,T4,3,17,32.778406,-79.800705,22.65,21.85,24,July,2016
Isle of Palm 2,HI,T5,1,19,32.778406,-79.800705,22.65,26.58,24,July,2016
Isle of Palm 2,HI,T5,1,29,32.778406,-79.800705,22.65,22.86,24,July,2016
Isle of Palm 2,HI,T5,1,18,32.778406,-79.800705,22.65,25.98,24,July,2016
Isle of Palm 2,HI,T5,1,21,32.778406,-79.800705,22.65,24.32,24,July,2016
Isle of Palm 2,HI,T5,1,32,32.778406,-79.800705,22.65,23.41,24,July,2016
Isle of Palm 2,HI,T5,1,18,32.778406,-79.800705,22.65,27.42,24,July,2016
Isle of Palm 2,HI,T5,1,32,32.778406,-79.800705,22.65,22.88,24,July,2016
Isle of Palm 2,HI,T5,1,15,32.778406,-79.800705,22.65,26.67,24,July,2016
Isle of Palm 2,HI,T5,1,22,32.778406,-79.800705,22.65,23.41,24,July,2016
Isle of Palm 2,HI,T5,2,17,32.778406,-79.800705,22.65,27.35,24,July,2016
Isle of Palm 2,HI,T5,2,26,32.778406,-79.800705,22.65,23.51,24,July,2016
Isle of Palm 2,HI,T5,2,19,32.778406,-79.800705,22.65,26.33,24,July,2016
Isle of Palm 2,HI,T5,2,21,32.778406,-79.800705,22.65,24.12,24,July,2016
Isle of Palm 2,HI,T5,2,36,32.778406,-79.800705,22.65,22.85,24,July,2016
Isle of Palm 2,HI,T5,2,17,32.778406,-79.800705,22.65,26.41,24,July,2016
Isle of Palm 2,HI,T5,2,18,32.778406,-79.800705,22.65,25.37,24,July,2016
Isle of Palm 2,HI,T5,2,15,32.778406,-79.800705,22.65,27.28,24,July,2016
Isle of Palm 2,HI,T5,2,19,32.778406,-79.800705,22.65,24.65,24,July,2016
Isle of Palm 2,HI,T5,2,20,32.778406,-79.800705,22.65,23.55,24,July,2016
Isle of Palm 2,HI,T5,2,16,32.778406,-79.800705,22.65,26.84,24,July,2016
Isle of Palm 2,HI,T5,3,19,32.778406,-79.800705,22.65,25.63,24,July,2016
Isle of Palm 2,HI,T5,3,21,32.778406,-79.800705,22.65,24.71,24,July,2016
Isle of Palm 2,HI,T5,3,17,32.778406,-79.800705,22.65,26.19,24,July,2016
Isle of Palm 2,HI,T5,3,16,32.778406,-79.800705,22.65,27.33,24,July,2016
Isle of Palm 2,HI,T5,3,22,32.778406,-79.800705,22.65,23.41,24,July,2016
Isle of Palm 2,HI,T5,3,28,32.778406,-79.800705,22.65,24.78,24,July,2016
Isle of Palm 2,HI,T5,3,22,32.778406,-79.800705,22.65,24.38,24,July,2016
Isle of Palm 2,HI,T5,3,16,32.778406,-79.800705,22.65,26.37,24,July,2016
Isle of Palm 2,HI,T5,3,19,32.778406,-79.800705,22.65,25.41,24,July,2016
Isle of Palm 2,HI,T5,3,29,32.778406,-79.800705,22.65,23.83,24,July,2016
Isle of Palm 2,HI,T5,3,16,32.778406,-79.800705,22.65,24.57,24,July,2016
Isle of Palm 2,HI,T5,3,19,32.778406,-79.800705,22.65,25.62,24,July,2016
Burkes Beach,HI,T1,1,54,32.192852,-80.696085,27.3,0.13,20,August,2016
Burkes Beach,HI,T1,1,34,32.192852,-80.696085,27.3,2.52,20,August,2016
Burkes Beach,HI,T1,1,24,32.192852,-80.696085,27.3,1.58,20,August,2016
Burkes Beach,HI,T1,1,41,32.192852,-80.696085,27.3,2.68,20,August,2016
Burkes Beach,HI,T1,1,32,32.192852,-80.696085,27.3,1.31,20,August,2016
Burkes Beach,HI,T1,1,16,32.192852,-80.696085,27.3,4.65,20,August,2016
Burkes Beach,HI,T1,1,19,32.192852,-80.696085,27.3,2.58,20,August,2016
Burkes Beach,HI,T1,1,38,32.192852,-80.696085,27.3,1.31,20,August,2016
Burkes Beach,HI,T1,1,24,32.192852,-80.696085,27.3,3.61,20,August,2016
Burkes Beach,HI,T1,1,41,32.192852,-80.696085,27.3,0.88,20,August,2016
Burkes Beach,HI,T1,1,29,32.192852,-80.696085,27.3,2.56,20,August,2016
Burkes Beach,HI,T1,1,20,32.192852,-80.696085,27.3,4.51,20,August,2016
Burkes Beach,HI,T1,1,21,32.192852,-80.696085,27.3,1.86,20,August,2016
Burkes Beach,HI,T1,1,38,32.192852,-80.696085,27.3,0.45,20,August,2016
Burkes Beach,HI,T1,1,17,32.192852,-80.696085,27.3,4.27,20,August,2016
Burkes Beach,HI,T1,2,22,32.192852,-80.696085,27.3,4.13,20,August,2016
Burkes Beach,HI,T1,2,38,32.192852,-80.696085,27.3,3.56,20,August,2016
Burkes Beach,HI,T1,2,41,32.192852,-80.696085,27.3,0.32,20,August,2016
Burkes Beach,HI,T1,2,33,32.192852,-80.696085,27.3,1.56,20,August,2016
Burkes Beach,HI,T1,2,49,32.192852,-80.696085,27.3,1.09,20,August,2016
Burkes Beach,HI,T1,2,32,32.192852,-80.696085,27.3,2.11,20,August,2016
Burkes Beach,HI,T1,2,35,32.192852,-80.696085,27.3,1.34,20,August,2016
Burkes Beach,HI,T1,2,54,32.192852,-80.696085,27.3,0.32,20,August,2016
Burkes Beach,HI,T1,2,22,32.192852,-80.696085,27.3,3.58,20,August,2016
Burkes Beach,HI,T1,2,41,32.192852,-80.696085,27.3,0.82,20,August,2016
Burkes Beach,HI,T1,2,34,32.192852,-80.696085,27.3,2.54,20,August,2016
Burkes Beach,HI,T1,2,19,32.192852,-80.696085,27.3,3.16,20,August,2016
Burkes Beach,HI,T1,2,28,32.192852,-80.696085,27.3,2.81,20,August,2016
Burkes Beach,HI,T1,3,30,32.192852,-80.696085,27.3,3.44,20,August,2016
Burkes Beach,HI,T1,3,34,32.192852,-80.696085,27.3,2.56,20,August,2016
Burkes Beach,HI,T1,3,26,32.192852,-80.696085,27.3,4.51,20,August,2016
Burkes Beach,HI,T1,3,35,32.192852,-80.696085,27.3,3.92,20,August,2016
Burkes Beach,HI,T1,3,26,32.192852,-80.696085,27.3,3.18,20,August,2016
Burkes Beach,HI,T1,3,34,32.192852,-80.696085,27.3,1.84,20,August,2016
Burkes Beach,HI,T1,3,19,32.192852,-80.696085,27.3,2.56,20,August,2016
Burkes Beach,HI,T1,3,36,32.192852,-80.696085,27.3,0.86,20,August,2016
Burkes Beach,HI,T1,3,40,32.192852,-80.696085,27.3,2.35,20,August,2016
Burkes Beach,HI,T1,3,21,32.192852,-80.696085,27.3,4.68,20,August,2016
Burkes Beach,HI,T1,3,41,32.192852,-80.696085,27.3,0.55,20,August,2016
Burkes Beach,HI,T1,3,36,32.192852,-80.696085,27.3,4.35,20,August,2016
Burkes Beach,HI,T1,3,16,32.192852,-80.696085,27.3,3.61,20,August,2016
Burkes Beach,HI,T1,3,26,32.192852,-80.696085,27.3,2.75,20,August,2016
Burkes Beach,HI,T1,3,42,32.192852,-80.696085,27.3,0.91,20,August,2016
Burkes Beach,HI,T1,3,33,32.192852,-80.696085,27.3,1.68,20,August,2016
Burkes Beach,HI,T1,3,44,32.192852,-80.696085,27.3,0.61,20,August,2016
Burkes Beach,HI,T2,1,26,32.192852,-80.696085,27.3,10.23,20,August,2016
Burkes Beach,HI,T2,1,18,32.192852,-80.696085,27.3,12.58,20,August,2016
Burkes Beach,HI,T2,1,32,32.192852,-80.696085,27.3,9.47,20,August,2016
Burkes Beach,HI,T2,1,20,32.192852,-80.696085,27.3,9.58,20,August,2016
Burkes Beach,HI,T2,1,31,32.192852,-80.696085,27.3,10.28,20,August,2016
Burkes Beach,HI,T2,2,26,32.192852,-80.696085,27.3,13.64,20,August,2016
Burkes Beach,HI,T2,2,22,32.192852,-80.696085,27.3,9.51,20,August,2016
Burkes Beach,HI,T2,2,25,32.192852,-80.696085,27.3,10.31,20,August,2016
Burkes Beach,HI,T2,2,22,32.192852,-80.696085,27.3,10.58,20,August,2016
Burkes Beach,HI,T2,2,20,32.192852,-80.696085,27.3,13.75,20,August,2016
Burkes Beach,HI,T2,2,30,32.192852,-80.696085,27.3,9.63,20,August,2016
Burkes Beach,HI,T2,2,33,32.192852,-80.696085,27.3,9.21,20,August,2016
Burkes Beach,HI,T2,3,18,32.192852,-80.696085,27.3,13.59,20,August,2016
Burkes Beach,HI,T2,3,32,32.192852,-80.696085,27.3,11.47,20,August,2016
Burkes Beach,HI,T2,3,20,32.192852,-80.696085,27.3,12.56,20,August,2016
Burkes Beach,HI,T2,3,16,32.192852,-80.696085,27.3,13.41,20,August,2016
Burkes Beach,HI,T2,3,28,32.192852,-80.696085,27.3,10.63,20,August,2016
Burkes Beach,HI,T2,3,23,32.192852,-80.696085,27.3,11.27,20,August,2016
Burkes Beach,HI,T2,3,19,32.192852,-80.696085,27.3,12.54,20,August,2016
Burkes Beach,HI,T3,1,21,32.192852,-80.696085,27.3,18.23,20,August,2016
Burkes Beach,HI,T3,1,41,32.192852,-80.696085,27.3,15.42,20,August,2016
Burkes Beach,HI,T3,1,26,32.192852,-80.696085,27.3,16.71,20,August,2016
Burkes Beach,HI,T3,1,18,32.192852,-80.696085,27.3,19.63,20,August,2016
Burkes Beach,HI,T3,1,26,32.192852,-80.696085,27.3,16.47,20,August,2016
Burkes Beach,HI,T3,1,19,32.192852,-80.696085,27.3,18.36,20,August,2016
Burkes Beach,HI,T3,2,16,32.192852,-80.696085,27.3,19.68,20,August,2016
Burkes Beach,HI,T3,2,22,32.192852,-80.696085,27.3,17.77,20,August,2016
Burkes Beach,HI,T3,2,19,32.192852,-80.696085,27.3,18.25,20,August,2016
Burkes Beach,HI,T3,2,18,32.192852,-80.696085,27.3,19.66,20,August,2016
Burkes Beach,HI,T3,2,22,32.192852,-80.696085,27.3,16.95,20,August,2016
Burkes Beach,HI,T3,2,26,32.192852,-80.696085,27.3,15.42,20,August,2016
Burkes Beach,HI,T3,3,27,32.192852,-80.696085,27.3,17.24,20,August,2016
Burkes Beach,HI,T3,3,19,32.192852,-80.696085,27.3,19.31,20,August,2016
Burkes Beach,HI,T3,3,33,32.192852,-80.696085,27.3,17.66,20,August,2016
Burkes Beach,HI,T3,3,27,32.192852,-80.696085,27.3,16.78,20,August,2016
Burkes Beach,HI,T4,1,20,32.192852,-80.696085,27.3,25.81,20,August,2016
Burkes Beach,HI,T4,1,31,32.192852,-80.696085,27.3,23.14,20,August,2016
Burkes Beach,HI,T4,1,17,32.192852,-80.696085,27.3,26.83,20,August,2016
Burkes Beach,HI,T4,1,26,32.192852,-80.696085,27.3,22.69,20,August,2016
Burkes Beach,HI,T4,1,24,32.192852,-80.696085,27.3,23.51,20,August,2016
Burkes Beach,HI,T4,1,35,32.192852,-80.696085,27.3,22.87,20,August,2016
Burkes Beach,HI,T4,1,17,32.192852,-80.696085,27.3,26.94,20,August,2016
Burkes Beach,HI,T4,1,21,32.192852,-80.696085,27.3,24.13,20,August,2016
Burkes Beach,HI,T4,2,29,32.192852,-80.696085,27.3,22.5,20,August,2016
Burkes Beach,HI,T4,2,18,32.192852,-80.696085,27.3,26.32,20,August,2016
Burkes Beach,HI,T4,2,26,32.192852,-80.696085,27.3,22.88,20,August,2016
Burkes Beach,HI,T4,2,23,32.192852,-80.696085,27.3,24.61,20,August,2016
Burkes Beach,HI,T4,3,16,32.192852,-80.696085,27.3,27.12,20,August,2016
Burkes Beach,HI,T4,3,21,32.192852,-80.696085,27.3,25.45,20,August,2016
Burkes Beach,HI,T4,3,19,32.192852,-80.696085,27.3,24.74,20,August,2016
Burkes Beach,HI,T4,3,23,32.192852,-80.696085,27.3,23.68,20,August,2016
Burkes Beach,HI,T4,3,16,32.192852,-80.696085,27.3,25.44,20,August,2016
Burkes Beach,HI,T4,3,22,32.192852,-80.696085,27.3,24.11,20,August,2016
Burkes Beach,HI,T4,3,19,32.192852,-80.696085,27.3,24.36,20,August,2016
Burkes Beach,HI,T4,3,18,32.192852,-80.696085,27.3,26.21,20,August,2016
Burkes Beach,HI,T4,3,22,32.192852,-80.696085,27.3,24.86,20,August,2016
Burkes Beach,HI,T5,1,14,32.192852,-80.696085,27.3,31.86,20,August,2016
Burkes Beach,HI,T5,1,19,32.192852,-80.696085,27.3,28.55,20,August,2016
Burkes Beach,HI,T5,1,32,32.192852,-80.696085,27.3,27.48,20,August,2016
Burkes Beach,HI,T5,1,15,32.192852,-80.696085,27.3,31.9,20,August,2016
Burkes Beach,HI,T5,1,24,32.192852,-80.696085,27.3,30.16,20,August,2016
Burkes Beach,HI,T5,2,18,32.192852,-80.696085,27.3,30.74,20,August,2016
Burkes Beach,HI,T5,2,23,32.192852,-80.696085,27.3,27.81,20,August,2016
Burkes Beach,HI,T5,2,17,32.192852,-80.696085,27.3,31.27,20,August,2016
Burkes Beach,HI,T5,2,19,32.192852,-80.696085,27.3,29.56,20,August,2016
Burkes Beach,HI,T5,2,17,32.192852,-80.696085,27.3,30.58,20,August,2016
Burkes Beach,HI,T5,2,18,32.192852,-80.696085,27.3,30.23,20,August,2016
Burkes Beach,HI,T5,2,21,32.192852,-80.696085,27.3,27.88,20,August,2016
Burkes Beach,HI,T5,3,18,32.192852,-80.696085,27.3,28.17,20,August,2016
Burkes Beach,HI,T5,3,23,32.192852,-80.696085,27.3,28.56,20,August,2016
Burkes Beach,HI,T5,3,19,32.192852,-80.696085,27.3,28.51,20,August,2016
Burkes Beach,HI,T5,3,17,32.192852,-80.696085,27.3,30.57,20,August,2016
Burkes Beach,HI,T5,3,26,32.192852,-80.696085,27.3,28.36,20,August,2016
Burkes Beach,HI,T5,3,24,32.192852,-80.696085,27.3,29.51,20,August,2016
Burkes Beach,HI,T5,3,22,32.192852,-80.696085,27.3,30.14,20,August,2016
Myrtle Beach 1,V + H,T1,1,21,33.735633,-78.824277,37.66,1.32,29,May,2016
Myrtle Beach 1,V + H,T1,1,18,33.735633,-78.824277,37.66,3.08,29,May,2016
Myrtle Beach 1,V + H,T1,1,24,33.735633,-78.824277,37.66,0.19,29,May,2016
Myrtle Beach 1,V + H,T1,1,19,33.735633,-78.824277,37.66,1.58,29,May,2016
Myrtle Beach 1,V + H,T1,1,26,33.735633,-78.824277,37.66,0.55,29,May,2016
Myrtle Beach 1,V + H,T1,1,16,33.735633,-78.824277,37.66,3.61,29,May,2016
Myrtle Beach 1,V + H,T1,1,19,33.735633,-78.824277,37.66,2.84,29,May,2016
Myrtle Beach 1,V + H,T1,1,23,33.735633,-78.824277,37.66,1.53,29,May,2016
Myrtle Beach 1,V + H,T1,1,26,33.735633,-78.824277,37.66,0.94,29,May,2016
Myrtle Beach 1,V + H,T1,2,24,33.735633,-78.824277,37.66,1.38,29,May,2016
Myrtle Beach 1,V + H,T1,2,36,33.735633,-78.824277,37.66,0.27,29,May,2016
Myrtle Beach 1,V + H,T1,2,16,33.735633,-78.824277,37.66,2.55,29,May,2016
Myrtle Beach 1,V + H,T1,2,32,33.735633,-78.824277,37.66,0.38,29,May,2016
Myrtle Beach 1,V + H,T1,2,21,33.735633,-78.824277,37.66,0.41,29,May,2016
Myrtle Beach 1,V + H,T1,2,20,33.735633,-78.824277,37.66,3.34,29,May,2016
Myrtle Beach 1,V + H,T1,2,28,33.735633,-78.824277,37.66,1.52,29,May,2016
Myrtle Beach 1,V + H,T1,2,36,33.735633,-78.824277,37.66,0.17,29,May,2016
Myrtle Beach 1,V + H,T1,2,16,33.735633,-78.824277,37.66,3.66,29,May,2016
Myrtle Beach 1,V + H,T1,3,19,33.735633,-78.824277,37.66,2.17,29,May,2016
Myrtle Beach 1,V + H,T1,3,32,33.735633,-78.824277,37.66,0.49,29,May,2016
Myrtle Beach 1,V + H,T1,3,28,33.735633,-78.824277,37.66,0.88,29,May,2016
Myrtle Beach 1,V + H,T1,3,22,33.735633,-78.824277,37.66,1.83,29,May,2016
Myrtle Beach 1,V + H,T1,3,36,33.735633,-78.824277,37.66,0.59,29,May,2016
Myrtle Beach 1,V + H,T1,3,21,33.735633,-78.824277,37.66,2.47,29,May,2016
Myrtle Beach 1,V + H,T1,3,25,33.735633,-78.824277,37.66,0.36,29,May,2016
Myrtle Beach 1,V + H,T2,1,23,33.735633,-78.824277,37.66,14.29,29,May,2016
Myrtle Beach 1,V + H,T2,1,26,33.735633,-78.824277,37.66,11.64,29,May,2016
Myrtle Beach 1,V + H,T2,1,24,33.735633,-78.824277,37.66,12.87,29,May,2016
Myrtle Beach 1,V + H,T2,1,18,33.735633,-78.824277,37.66,14.86,29,May,2016
Myrtle Beach 1,V + H,T2,1,33,33.735633,-78.824277,37.66,10.72,29,May,2016
Myrtle Beach 1,V + H,T2,1,16,33.735633,-78.824277,37.66,14.91,29,May,2016
Myrtle Beach 1,V + H,T2,2,21,33.735633,-78.824277,37.66,13.21,29,May,2016
Myrtle Beach 1,V + H,T2,2,17,33.735633,-78.824277,37.66,14.11,29,May,2016
Myrtle Beach 1,V + H,T2,2,20,33.735633,-78.824277,37.66,10.45,29,May,2016
Myrtle Beach 1,V + H,T2,2,22,33.735633,-78.824277,37.66,14.21,29,May,2016
Myrtle Beach 1,V + H,T2,2,29,33.735633,-78.824277,37.66,13.4,29,May,2016
Myrtle Beach 1,V + H,T2,3,24,33.735633,-78.824277,37.66,12.57,29,May,2016
Myrtle Beach 1,V + H,T2,3,17,33.735633,-78.824277,37.66,14.08,29,May,2016
Myrtle Beach 1,V + H,T2,3,21,33.735633,-78.824277,37.66,13.87,29,May,2016
Myrtle Beach 1,V + H,T2,3,19,33.735633,-78.824277,37.66,12.44,29,May,2016
Myrtle Beach 1,V + H,T2,3,23,33.735633,-78.824277,37.66,10.67,29,May,2016
Myrtle Beach 1,V + H,T3,1,16,33.735633,-78.824277,37.66,21.57,29,May,2016
Myrtle Beach 1,V + H,T3,1,18,33.735633,-78.824277,37.66,24.82,29,May,2016
Myrtle Beach 1,V + H,T3,1,21,33.735633,-78.824277,37.66,22.15,29,May,2016
Myrtle Beach 1,V + H,T3,1,18,33.735633,-78.824277,37.66,23.61,29,May,2016
Myrtle Beach 1,V + H,T3,2,29,33.735633,-78.824277,37.66,24.55,29,May,2016
Myrtle Beach 1,V + H,T3,2,22,33.735633,-78.824277,37.66,23.91,29,May,2016
Myrtle Beach 1,V + H,T3,2,24,33.735633,-78.824277,37.66,21.46,29,May,2016
Myrtle Beach 1,V + H,T3,2,31,33.735633,-78.824277,37.66,22.78,29,May,2016
Myrtle Beach 1,V + H,T4,1,23,33.735633,-78.824277,37.66,34.12,29,May,2016
Myrtle Beach 1,V + H,T4,1,33,33.735633,-78.824277,37.66,36.82,29,May,2016
Myrtle Beach 1,V + H,T4,1,22,33.735633,-78.824277,37.66,35.21,29,May,2016
Myrtle Beach 1,V + H,T4,1,18,33.735633,-78.824277,37.66,34.58,29,May,2016
Myrtle Beach 1,V + H,T4,2,16,33.735633,-78.824277,37.66,37.29,29,May,2016
Myrtle Beach 1,V + H,T4,2,18,33.735633,-78.824277,37.66,36.81,29,May,2016
Myrtle Beach 1,V + H,T4,2,21,33.735633,-78.824277,37.66,35.42,29,May,2016
Myrtle Beach 1,V + H,T4,3,24,33.735633,-78.824277,37.66,34.98,29,May,2016
Myrtle Beach 1,V + H,T4,3,15,33.735633,-78.824277,37.66,37.41,29,May,2016
Myrtle Beach 1,V + H,T4,3,20,33.735633,-78.824277,37.66,36.18,29,May,2016
Myrtle Beach 1,V + H,T4,3,13,33.735633,-78.824277,37.66,37.26,29,May,2016
Myrtle Beach 1,V + H,T4,3,16,33.735633,-78.824277,37.66,35.47,29,May,2016
Myrtle Beach 1,V + H,T4,3,19,33.735633,-78.824277,37.66,36.82,29,May,2016
Myrtle Beach 1,V + H,T5,1,12,33.735633,-78.824277,37.66,41.63,29,May,2016
Myrtle Beach 1,V + H,T5,1,19,33.735633,-78.824277,37.66,40.12,29,May,2016
Myrtle Beach 1,V + H,T5,1,21,33.735633,-78.824277,37.66,42.17,29,May,2016
Myrtle Beach 1,V + H,T5,1,23,33.735633,-78.824277,37.66,38.91,29,May,2016
Myrtle Beach 1,V + H,T5,2,17,33.735633,-78.824277,37.66,40.78,29,May,2016
Myrtle Beach 1,V + H,T5,2,16,33.735633,-78.824277,37.66,39.31,29,May,2016
Myrtle Beach 1,V + H,T5,2,25,33.735633,-78.824277,37.66,38.55,29,May,2016
Myrtle Beach 1,V + H,T5,3,17,33.735633,-78.824277,37.66,40.39,29,May,2016
Myrtle Beach 1,V + H,T5,3,13,33.735633,-78.824277,37.66,42.28,29,May,2016
Myrtle Beach 1,V + H,T5,3,24,33.735633,-78.824277,37.66,38.45,29,May,2016
Myrtle Beach 1,V + H,T5,3,18,33.735633,-78.824277,37.66,41.59,29,May,2016
Myrtle Beach 1,V + H,T5,3,19,33.735633,-78.824277,37.66,40.32,29,May,2016
Myrtle Beach 2,V + H,T1,1,33,33.688544,-78.882367,42.14,1.57,20,July,2016
Myrtle Beach 2,V + H,T1,1,36,33.688544,-78.882367,42.14,1.82,20,July,2016
Myrtle Beach 2,V + H,T1,1,41,33.688544,-78.882367,42.14,0.32,20,July,2016
Myrtle Beach 2,V + H,T1,1,26,33.688544,-78.882367,42.14,2.51,20,July,2016
Myrtle Beach 2,V + H,T1,1,20,33.688544,-78.882367,42.14,3.12,20,July,2016
Myrtle Beach 2,V + H,T1,1,17,33.688544,-78.882367,42.14,2.85,20,July,2016
Myrtle Beach 2,V + H,T1,1,29,33.688544,-78.882367,42.14,0.88,20,July,2016
Myrtle Beach 2,V + H,T1,1,22,33.688544,-78.882367,42.14,1.34,20,July,2016
Myrtle Beach 2,V + H,T1,1,24,33.688544,-78.882367,42.14,1.36,20,July,2016
Myrtle Beach 2,V + H,T1,1,17,33.688544,-78.882367,42.14,3.65,20,July,2016
Myrtle Beach 2,V + H,T1,2,32,33.688544,-78.882367,42.14,0.23,20,July,2016
Myrtle Beach 2,V + H,T1,2,24,33.688544,-78.882367,42.14,0.95,20,July,2016
Myrtle Beach 2,V + H,T1,2,31,33.688544,-78.882367,42.14,0.61,20,July,2016
Myrtle Beach 2,V + H,T1,2,18,33.688544,-78.882367,42.14,2.55,20,July,2016
Myrtle Beach 2,V + H,T1,2,21,33.688544,-78.882367,42.14,1.68,20,July,2016
Myrtle Beach 2,V + H,T1,2,20,33.688544,-78.882367,42.14,2.14,20,July,2016
Myrtle Beach 2,V + H,T1,2,21,33.688544,-78.882367,42.14,1.28,20,July,2016
Myrtle Beach 2,V + H,T1,2,23,33.688544,-78.882367,42.14,0.56,20,July,2016
Myrtle Beach 2,V + H,T1,2,19,33.688544,-78.882367,42.14,3.57,20,July,2016
Myrtle Beach 2,V + H,T1,2,23,33.688544,-78.882367,42.14,1.52,20,July,2016
Myrtle Beach 2,V + H,T1,3,24,33.688544,-78.882367,42.14,0.96,20,July,2016
Myrtle Beach 2,V + H,T1,3,16,33.688544,-78.882367,42.14,3.84,20,July,2016
Myrtle Beach 2,V + H,T1,3,19,33.688544,-78.882367,42.14,2.41,20,July,2016
Myrtle Beach 2,V + H,T1,3,18,33.688544,-78.882367,42.14,2.65,20,July,2016
Myrtle Beach 2,V + H,T1,3,26,33.688544,-78.882367,42.14,1.71,20,July,2016
Myrtle Beach 2,V + H,T1,3,19,33.688544,-78.882367,42.14,1.49,20,July,2016
Myrtle Beach 2,V + H,T1,3,29,33.688544,-78.882367,42.14,0.31,20,July,2016
Myrtle Beach 2,V + H,T1,3,32,33.688544,-78.882367,42.14,0.75,20,July,2016
Myrtle Beach 2,V + H,T1,3,44,33.688544,-78.882367,42.14,0.21,20,July,2016
Myrtle Beach 2,V + H,T2,1,21,33.688544,-78.882367,42.14,17.48,20,July,2016
Myrtle Beach 2,V + H,T2,1,23,33.688544,-78.882367,42.14,16.65,20,July,2016
Myrtle Beach 2,V + H,T2,2,27,33.688544,-78.882367,42.14,15.89,20,July,2016
Myrtle Beach 2,V + H,T2,2,24,33.688544,-78.882367,42.14,18.36,20,July,2016
Myrtle Beach 2,V + H,T2,2,32,33.688544,-78.882367,42.14,15.24,20,July,2016
Myrtle Beach 2,V + H,T2,2,18,33.688544,-78.882367,42.14,19.27,20,July,2016
Myrtle Beach 2,V + H,T2,3,22,33.688544,-78.882367,42.14,17.59,20,July,2016
Myrtle Beach 2,V + H,T2,3,24,33.688544,-78.882367,42.14,16.31,20,July,2016
Myrtle Beach 2,V + H,T2,3,17,33.688544,-78.882367,42.14,19.57,20,July,2016
